user_id,teamchat_session_id,leaves_time
518,6782,1:00
1995,6925,1:00
1984,6795,1:00
2033,6791,1:00
319,6857,1:00
822,22935,1:00
380,6792,1:00
1882,6925,1:00
1709,6866,1:00
333,6811,1:00
667,6783,1:00
44,6853,1:00
1596,6791,1:00
1220,6859,1:00
31,6783,1:00
2089,6889,1:00
986,6889,1:00
1768,6891,1:00
1095,6792,1:00
428,6886,1:00
63,6784,1:00
681,7038,1:00
540,6783,1:00
1276,6914,1:00
1378,6956,1:00
767,6791,1:00
1773,6859,1:00
1792,6792,1:00
621,6914,1:00
419,6858,1:00
702,6817,1:00
1318,6910,1:00
1035,6790,1:00
968,6911,1:00
838,6889,1:00
14,6782,1:00
1556,6922,1:00
1366,6810,1:00
853,7212,1:00
1085,6910,1:00
1509,6889,1:00
1311,6797,1:00
621,6914,1:00
518,6782,1:00
674,6778,1:00
131,6974,1:00
1954,6819,1:00
2022,6783,1:00
789,6796,1:00
1556,6922,1:00
1972,6789,1:00
1703,7035,1:00
2034,6781,1:00
1285,7007,1:00
1929,6800,1:00
1311,6797,1:00
1935,6799,1:00
1059,6811,1:00
63,6784,1:00
1908,6949,1:00
533,6791,1:00
1051,6859,1:00
1110,6973,1:00
2067,6784,1:00
286,6886,1:00
1127,7008,1:00
1596,6791,1:00
1068,6779,1:00
694,6821,1:00
764,6785,1:00
1535,6795,1:00
476,6863,1:00
128,6810,1:00
1996,6858,1:00
951,6903,1:00
1573,6777,1:00
419,6858,1:00
110,6854,1:00
2028,6888,1:00
1789,6819,1:00
209,6784,1:00
125,6973,1:00
982,7443,1:00
1324,6821,1:00
645,11208,1:00
701,6792,1:00
447,6868,1:00
2095,6889,1:00
1192,7212,1:00
1074,6838,1:00
2067,6784,1:00
2004,6925,1:00
771,6857,1:00
1672,6784,1:00
350,6777,1:00
740,6778,1:00
1817,7058,1:00
1162,6974,1:00
1,7024,1:00
137,8205,1:00
994,15383,1:00
277,6838,1:00
1472,19390,1:00
1451,6817,1:00
1693,22935,1:00
853,7212,1:00
1538,6854,1:00
40,6809,1:00
743,6922,1:00
1768,6891,1:00
1136,6859,1:00
1703,7035,1:00
629,7024,1:00
305,6943,1:00
2047,6889,1:00
240,6783,1:00
2075,6854,1:00
1707,6858,1:00
668,6781,1:00
702,6817,1:00
1970,6777,1:00
1839,6780,1:00
14,6782,1:00
1311,6797,1:00
881,6974,1:00
368,6792,1:00
1225,6850,1:00
1879,6797,1:00
1068,6779,1:00
708,6783,1:00
283,6853,1:00
1561,6796,1:00
1848,6949,1:00
683,6889,1:00
412,6778,1:00
407,6777,1:00
1452,6891,1:00
1204,6776,1:00
108,6809,1:00
1070,6911,1:00
1396,6815,1:00
430,24967,1:00
929,6797,1:00
237,7104,1:00
485,6951,1:00
969,7726,1:00
199,6818,1:00
764,6785,1:00
428,6886,1:00
2018,6820,1:00
14,6782,1:00
241,7022,1:00
1673,6818,1:00
669,6984,1:00
283,6853,1:00
1220,6859,1:00
1256,6785,1:00
1192,7212,1:00
1259,6853,1:00
977,9671,1:00
1839,6780,1:00
454,6791,1:00
993,19390,1:00
897,7280,1:00
603,17406,1:00
629,7024,1:00
88,6821,1:00
1955,6866,1:00
1189,7280,1:00
1984,6795,1:00
230,6853,1:00
394,6875,1:00
40,6809,1:00
1879,6797,1:00
1137,18142,1:00
1559,6912,1:00
1693,22935,1:00
1996,6858,1:00
401,6790,1:00
1703,7035,1:00
442,7035,1:00
254,7024,1:00
1989,6782,1:00
1318,6910,1:00
1237,6819,1:00
771,6857,1:00
1087,6797,1:00
1128,6792,1:00
627,6857,1:00
1498,6795,1:00
222,6778,1:00
2075,6854,1:00
1761,8903,1:00
1068,6779,1:00
906,18939,1:00
1107,6796,1:00
305,6943,1:00
812,6859,1:00
1672,6784,1:00
1192,7212,1:00
540,6783,1:00
2041,6922,1:00
712,6850,1:00
1095,6792,1:00
283,6853,1:00
1854,12209,1:00
198,7038,1:00
1272,6777,1:00
1130,9529,1:00
2028,6888,1:00
1671,6858,1:00
505,7212,1:00
2033,6791,1:00
922,7212,1:00
804,6819,1:00
1287,6790,1:00
917,6863,1:00
1276,6914,1:00
1056,6780,1:00
1548,6776,1:00
1375,7022,1:00
977,9671,1:00
563,6789,1:00
125,6973,1:00
1941,6866,1:00
1488,6951,1:00
1937,7022,1:00
1396,6815,1:00
162,8205,1:00
2065,6951,1:00
1994,6858,1:00
1566,16938,1:00
772,6797,1:00
577,7270,1:00
1705,7038,1:00
1687,6820,1:00
616,15383,1:00
673,24372,1:00
259,9529,1:00
1707,6858,1:00
30,7008,1:00
1001,6949,1:00
645,11208,1:00
521,6809,1:00
513,6785,1:00
1538,6854,1:00
368,6792,1:00
1313,23919,1:00
803,6911,1:00
104,6795,1:00
2066,6799,1:00
29,6813,1:00
853,7212,1:00
368,6792,1:00
2021,6920,1:00
229,6792,1:00
265,6819,1:00
1256,6785,1:00
196,6789,1:00
963,6850,1:00
284,16938,1:00
69,6853,1:00
554,6820,1:00
1335,6866,1:00
1107,6796,1:00
708,6783,1:00
1120,6903,1:00
1370,7212,1:00
286,6886,1:00
556,6809,1:00
798,7058,1:00
1627,6784,1:00
733,6850,1:00
1919,6888,1:00
505,7212,1:00
1244,6821,1:00
639,6815,1:00
1479,6794,1:00
894,7726,1:00
516,6784,1:00
70,23415,1:00
708,6783,1:00
1503,6792,1:00
2026,7104,1:00
744,6889,1:00
333,6811,1:00
97,6911,1:00
709,6821,1:00
1090,6783,1:00
1069,6857,1:00
1026,24121,1:00
696,6943,1:00
2098,7443,1:00
1741,6799,1:00
1380,6778,1:00
1,7024,1:00
1574,6850,1:00
391,6809,1:00
1997,6875,1:00
29,6813,1:00
1538,6854,1:00
1272,6777,1:00
1166,6790,1:00
1033,6818,1:00
110,6854,1:00
419,6858,1:00
1120,6903,1:00
329,6914,1:00
1472,19390,1:00
1989,6782,1:00
513,6785,1:00
2016,15383,1:00
1215,12209,1:00
458,6781,1:00
2083,6783,1:00
1907,6813,1:00
2022,6783,1:00
1617,7024,1:00
1598,6859,1:00
1514,7212,1:00
476,6863,1:00
500,6922,1:00
804,6819,1:00
147,7726,1:00
333,6811,1:00
502,6799,1:00
1165,6914,1:00
897,7280,1:00
1313,23919,1:00
743,6922,1:00
37,7104,1:00
489,7022,1:00
1561,6796,1:00
2050,6794,1:00
789,6796,1:00
2089,6889,1:00
2093,6922,1:00
2021,6920,1:00
951,6903,1:00
1932,22551,1:00
1427,18939,1:00
108,6809,1:00
1550,6910,1:00
886,6910,1:00
1556,6922,1:00
1254,6819,1:00
1375,7022,1:00
448,21586,1:00
1844,6956,1:00
250,7028,1:00
1599,6782,1:00
1955,6866,1:00
391,6809,1:00
906,18939,1:00
1256,6785,1:00
1037,6951,1:00
1947,6799,1:00
639,6815,1:00
1114,6866,1:00
673,24372,1:00
1300,7008,1:00
881,6974,1:00
1303,6777,1:00
792,6779,1:00
1969,9671,1:00
1302,7022,1:00
401,6790,1:00
615,6777,1:00
305,6943,1:00
1583,18939,1:00
1882,6925,1:00
31,6783,1:00
679,6790,1:00
1311,6797,1:00
1658,6782,1:00
1789,6819,1:00
1497,6956,1:00
1792,6792,1:00
1137,18142,1:00
1059,6811,1:00
472,21555,1:00
656,6783,1:00
1606,6780,1:00
683,6889,1:00
1503,6792,1:00
1959,6820,1:00
1525,7028,1:00
709,6821,1:00
861,6925,1:00
250,7028,1:00
507,6813,1:00
428,6886,1:00
1932,22551,1:00
147,7726,1:00
319,6857,1:00
556,6809,1:00
461,6787,1:00
1472,19390,1:00
97,6911,1:00
69,6853,1:00
1179,22935,1:00
1268,6791,1:00
733,6850,1:00
1574,6850,1:00
1975,6949,1:00
1908,6949,1:00
2004,6925,1:00
1672,6784,1:00
822,22935,1:00
767,6791,1:00
1800,6785,1:00
1378,6956,1:00
1416,26437,1:00
859,16274,1:00
1127,7008,1:00
985,6925,1:00
1954,6819,1:00
489,7022,1:00
2026,7104,1:00
1259,6853,1:00
753,7726,1:00
1509,6889,1:00
1195,6974,1:00
894,7726,1:00
1536,7505,1:00
216,6790,1:00
450,6795,1:00
1116,7008,1:00
1319,6818,1:00
1237,6819,1:00
240,6783,1:00
1955,6866,1:00
611,6809,1:00
333,6811,1:00
1859,34844,1:00
29,6813,1:00
1847,6779,1:00
1316,12209,1:00
1085,6910,1:00
1588,6776,1:00
252,6810,1:00
639,6815,1:00
629,7024,1:00
1741,6799,1:00
1450,6794,1:00
1882,6925,1:00
204,6789,1:00
350,6777,1:00
263,6925,1:00
1035,6790,1:00
216,6790,1:00
1561,6796,1:00
49,7443,1:00
698,6781,1:00
798,7058,1:00
1068,6779,1:00
1056,6780,1:00
1854,12209,1:00
2021,6920,1:00
394,6875,1:00
712,6850,1:00
1819,6838,1:00
1559,6912,1:00
425,7443,1:00
1096,6820,1:00
426,6797,1:00
1356,6783,1:00
329,6914,1:00
9,6776,1:00
2100,6791,1:00
1427,18939,1:00
1,7024,1:00
1287,6790,1:00
2035,22551,1:00
1769,7024,1:00
286,6886,1:00
1442,12209,1:00
2084,22551,1:00
1126,6888,1:00
843,6809,1:00
708,6783,1:00
1092,8903,1:00
1950,6850,1:00
380,6792,1:00
629,7024,1:00
639,6815,1:00
904,7505,1:00
1865,6795,1:00
1283,9671,1:00
454,6791,1:00
1058,24372,1:00
1659,6810,1:00
476,6863,1:00
1522,6974,1:00
1008,7280,1:00
1383,6777,1:00
1932,22551,1:00
378,6914,1:00
1219,6854,1:00
792,6779,1:00
1130,9529,1:00
147,7726,1:00
764,6785,1:00
1965,8474,1:00
1954,6819,1:00
556,6809,1:00
1509,6889,1:00
533,6791,1:00
1941,6866,1:00
1959,6820,1:00
922,7212,1:00
1349,6792,1:00
1705,7038,1:00
772,6797,1:00
1074,6838,1:00
1682,8903,1:00
513,6785,1:00
280,6956,1:00
2006,6974,1:00
534,30251,1:00
1588,6776,1:00
62,6792,1:00
673,24372,1:00
521,6809,1:00
1606,6780,1:00
859,16274,1:00
1965,8474,1:00
863,6811,1:00
656,6783,1:00
1461,6783,1:00
464,6888,1:00
838,6889,1:00
744,6889,1:00
505,7212,1:00
696,6943,1:00
431,6810,1:00
1248,7058,1:00
208,6858,1:00
250,7028,1:00
1773,6859,1:00
1873,6850,1:00
1919,6888,1:00
844,7443,1:00
373,6796,1:00
500,6922,1:00
1506,6780,1:00
591,17406,1:00
955,7104,1:00
492,16274,1:00
1608,6850,1:00
146,6850,1:00
448,21586,1:00
803,6911,1:00
558,7007,1:00
119,14146,1:00
1078,6795,1:00
685,7280,1:00
104,6795,1:00
615,6777,1:00
2050,6794,1:00
1868,6888,1:00
629,7024,1:00
1561,6796,1:00
1051,6859,1:00
1005,6791,1:00
71,6863,1:00
1200,6777,1:00
240,6783,1:00
1179,22935,1:00
1617,7024,1:00
1869,27257,1:00
378,6914,1:00
485,6951,1:00
502,6799,1:00
2030,6821,1:00
294,6783,1:00
763,6794,1:00
803,6911,1:00
1937,7022,1:00
1253,7058,1:00
844,7443,1:00
1978,7212,1:00
1472,19390,1:00
1427,18939,1:00
333,6811,1:00
554,6820,1:00
286,6886,1:00
1136,6859,1:00
1839,6780,1:00
166,7038,1:00
1950,6850,1:00
1999,6866,1:00
1356,6783,1:00
1919,6888,1:00
738,6789,1:00
237,7104,1:00
915,7104,1:00
461,6787,1:00
1994,6858,1:00
661,7432,1:00
603,17406,1:00
1429,6776,1:00
789,6796,1:00
521,6809,1:00
1302,7022,1:00
1219,6854,1:00
512,6792,1:00
740,6778,1:00
1548,6776,1:00
986,6889,1:00
303,6813,1:00
1920,6956,1:00
1398,6780,1:00
1638,7347,1:00
1755,6799,1:00
1903,27257,1:00
1416,26437,1:00
694,6821,1:00
1438,21555,1:00
1068,6779,1:00
119,14146,1:00
1318,6910,1:00
1059,6811,1:00
683,6889,1:00
1092,8903,1:00
2075,6854,1:00
449,6778,1:00
1800,6785,1:00
861,6925,1:00
497,7038,1:00
515,6821,1:00
554,6820,1:00
738,6789,1:00
229,6792,1:00
458,6781,1:00
9,6776,1:00
1073,6811,1:00
853,7212,1:00
834,6819,1:00
1215,12209,1:00
1451,6817,1:00
1503,6792,1:00
80,6791,1:00
1955,6866,1:00
88,6821,1:00
128,6810,1:00
1396,6815,1:00
712,6850,1:00
1559,6912,1:00
1429,6776,1:00
1169,6818,1:00
1303,6777,1:00
1687,6820,1:00
876,6920,1:00
1189,7280,1:00
296,17406,1:00
148,6974,1:00
1047,6946,1:00
333,6811,1:00
224,27253,1:00
812,6859,1:00
2014,8474,1:00
2093,6922,1:00
29,6813,1:00
642,6920,1:00
993,19390,1:00
1604,7058,1:00
1068,6779,1:00
886,6910,1:00
1137,18142,1:00
319,6857,1:00
1029,7024,1:00
298,26541,1:00
1991,6850,1:00
869,6809,1:00
820,22785,1:00
1010,6820,1:00
1408,6791,1:00
438,6790,1:00
645,11208,1:00
361,6886,1:00
1682,8903,1:00
792,6779,1:00
589,6889,1:00
1087,6797,1:00
762,7505,1:00
1311,6797,1:00
262,7022,1:00
656,6783,1:00
1883,6779,1:00
986,6889,1:00
1429,6776,1:00
388,6795,1:00
1472,19390,1:00
1212,7726,1:00
194,6785,1:00
365,6819,1:00
975,6974,1:00
522,18142,1:00
1969,9671,1:00
1740,7038,1:00
1907,6813,1:00
1626,6778,1:00
260,7270,1:00
1941,6866,1:00
71,6863,1:00
923,7432,1:00
1494,6859,1:00
776,6795,1:00
62,6792,1:00
996,6984,1:00
341,6780,1:00
534,30251,1:00
1933,21555,1:00
683,6889,1:00
1189,7280,1:00
1525,7028,1:00
1427,18939,1:00
1092,8903,1:00
1659,6810,1:00
2016,15383,1:00
708,6783,1:00
1354,6789,1:00
1035,6790,1:00
994,15383,1:00
577,7270,1:00
1548,6776,1:00
1625,24967,1:00
648,6781,1:00
1296,7443,1:00
656,6783,1:00
128,6810,1:00
1497,6956,1:00
146,6850,1:00
1545,6984,1:00
155,7008,1:00
778,6780,1:00
1125,6792,1:00
1920,6956,1:00
417,6789,1:00
37,7104,1:00
1220,6859,1:00
843,6809,1:00
914,6789,1:00
1671,6858,1:00
204,6789,1:00
2084,22551,1:00
454,6791,1:00
472,21555,1:00
294,6783,1:00
1488,6951,1:00
1429,6776,1:00
814,14146,1:00
1800,6785,1:00
29,6813,1:00
798,7058,1:00
986,6889,1:00
373,6796,1:00
839,6792,1:00
286,6886,1:00
1241,6785,1:00
476,6863,1:00
1873,6850,1:00
368,6792,1:00
388,6795,1:00
2058,7505,1:00
214,6779,1:00
1248,7058,1:00
603,17406,1:00
904,7505,1:00
834,6819,1:00
814,14146,1:00
1114,6866,1:00
1128,6792,1:00
1047,6946,1:00
1506,6780,1:00
1854,12209,1:00
776,6795,1:00
1237,6819,1:00
533,6791,1:00
1324,6821,1:00
724,6956,1:00
2011,6875,1:00
1034,6794,1:00
648,6781,1:00
426,6797,1:00
994,15383,1:00
993,19390,1:00
694,6821,1:00
2064,7280,1:00
131,6974,1:00
668,6781,1:00
1118,6850,1:00
1608,6850,1:00
194,6785,1:00
2028,6888,1:00
1400,7028,1:00
615,6777,1:00
1385,7008,1:00
1110,6973,1:00
1911,6778,1:00
639,6815,1:00
1503,6792,1:00
146,6850,1:00
136,6795,1:00
80,6791,1:00
2041,6922,1:00
461,6787,1:00
1085,6910,1:00
1618,6821,1:00
401,6790,1:00
240,6783,1:00
1627,6784,1:00
1162,6974,1:00
1844,6956,1:00
1638,7347,1:00
1659,6810,1:00
822,22935,1:00
63,6784,1:00
438,6790,1:00
1687,6820,1:00
2033,6791,1:00
908,23919,1:00
1319,6818,1:00
1865,6795,1:00
1587,6780,1:00
1087,6797,1:00
125,6973,1:00
759,6857,1:00
2065,6951,1:00
431,6810,1:00
1372,6866,1:00
702,6817,1:00
1508,6912,1:00
1164,12209,1:00
1789,6819,1:00
1671,6858,1:00
1561,6796,1:00
2021,6920,1:00
1153,7212,1:00
1056,6780,1:00
2058,7505,1:00
2014,8474,1:00
1816,6946,1:00
778,6780,1:00
1509,6889,1:00
1253,7058,1:00
1295,7024,1:00
1428,6984,1:00
767,6791,1:00
352,6863,1:00
230,6853,1:00
738,6789,1:00
102,18939,1:00
1107,6796,1:00
1515,6776,1:00
226,6811,1:00
556,6809,1:00
733,6850,1:00
589,6889,1:00
1596,6791,1:00
630,6785,1:00
1593,6974,1:00
719,6792,1:00
341,6780,1:00
1929,6800,1:00
311,6866,1:00
1136,6859,1:00
631,6789,1:00
368,6792,1:00
554,6820,1:00
546,6817,1:00
2037,6821,1:00
576,6922,1:00
951,6903,1:00
513,6785,1:00
428,6886,1:00
1272,6777,1:00
712,6850,1:00
2035,22551,1:00
797,7432,1:00
1688,7024,1:00
985,6925,1:00
70,23415,1:00
1084,6778,1:00
207,24372,1:00
1398,6780,1:00
483,6779,1:00
110,6854,1:00
1914,6819,1:00
1188,7270,1:00
1318,6910,1:00
1659,6810,1:00
894,7726,1:00
1854,12209,1:00
1370,7212,1:00
1873,6850,1:00
751,6809,1:00
1168,23204,1:00
1896,6974,1:00
1035,6790,1:00
2066,6799,1:00
2067,6784,1:00
1545,6984,1:00
1482,6787,1:00
1879,6797,1:00
1362,6984,1:00
1127,7008,1:00
1929,6800,1:00
558,7007,1:00
1989,6782,1:00
1454,6776,1:00
1212,7726,1:00
1070,6911,1:00
616,15383,1:00
999,6780,1:00
1256,6785,1:00
648,6781,1:00
1672,6784,1:00
391,6809,1:00
557,6853,1:00
1488,6951,1:00
1383,6777,1:00
262,7022,1:00
606,8474,1:00
1008,7280,1:00
485,6951,1:00
993,19390,1:00
122,6914,1:00
1800,6785,1:00
1316,12209,1:00
1554,6780,1:00
1970,6777,1:00
513,6785,1:00
1120,6903,1:00
1617,7024,1:00
104,6795,1:00
1452,6891,1:00
472,21555,1:00
615,6777,1:00
1817,7058,1:00
681,7038,1:00
378,6914,1:00
1479,6794,1:00
1521,6794,1:00
425,7443,1:00
1441,6782,1:00
110,6854,1:00
230,6853,1:00
507,6813,1:00
1008,7280,1:00
482,6787,1:00
1107,6796,1:00
1078,6795,1:00
1561,6796,1:00
137,8205,1:00
1383,6777,1:00
1753,6791,1:00
450,6795,1:00
9,6776,1:00
259,9529,1:00
724,6956,1:00
645,11208,1:00
492,16274,1:00
352,6863,1:00
923,7432,1:00
822,22935,1:00
1454,6776,1:00
1509,6889,1:00
483,6779,1:00
1372,6866,1:00
971,6858,1:00
751,6809,1:00
31,6783,1:00
1362,6984,1:00
1990,23415,1:00
449,6778,1:00
545,6838,1:00
412,6778,1:00
668,6781,1:00
1035,6790,1:00
1991,6850,1:00
430,24967,1:00
1225,6850,1:00
1462,6889,1:00
955,7104,1:00
309,18939,1:00
863,6811,1:00
88,6821,1:00
368,6792,1:00
1554,6780,1:00
876,6920,1:00
702,6817,1:00
1626,6778,1:00
563,6789,1:00
1398,6780,1:00
250,7028,1:00
1152,6922,1:00
1118,6850,1:00
1788,6925,1:00
694,6821,1:00
90,7008,1:00
454,6791,1:00
1492,37228,1:00
241,7022,1:00
621,6914,1:00
1065,24372,1:00
560,6925,1:00
1583,18939,1:00
996,6984,1:00
1598,6859,1:00
1941,6866,1:00
174,6819,1:00
110,6854,1:00
1096,6820,1:00
1179,22935,1:00
1429,6776,1:00
843,6809,1:00
1318,6910,1:00
547,7726,1:00
1550,6910,1:00
533,6791,1:00
2083,6783,1:00
333,6811,1:00
214,6779,1:00
1070,6911,1:00
135,12209,1:00
1271,37480,1:00
1761,8903,1:00
1287,6790,1:00
1959,6820,1:00
1268,6791,1:00
1817,7058,1:00
2026,7104,1:00
1164,12209,1:00
743,6922,1:00
834,6819,1:00
797,7432,1:00
698,6781,1:00
2008,19390,1:00
1005,6791,1:00
1248,7058,1:00
1450,6794,1:00
2018,6820,1:00
776,6795,1:00
1932,22551,1:00
2093,6922,1:00
1894,27253,1:00
108,6809,1:00
792,6779,1:00
1675,6787,1:00
1879,6797,1:00
1020,34969,1:00
350,6777,1:00
1254,6819,1:00
1494,6859,1:00
1753,6791,1:00
559,6790,1:00
1258,7058,1:00
853,7212,1:00
1625,24967,1:00
730,6891,1:00
967,6783,1:00
1484,6790,1:00
686,24372,1:00
329,6914,1:00
971,6858,1:00
1919,6888,1:00
1525,7028,1:00
1225,6850,1:00
1068,6779,1:00
606,8474,1:00
611,6809,1:00
792,6779,1:00
1472,19390,1:00
985,6925,1:00
661,7432,1:00
1212,7726,1:00
1396,6815,1:00
770,18142,1:00
378,6914,1:00
1412,6820,1:00
578,7058,1:00
1045,7058,1:00
1538,6854,1:00
2066,6799,1:00
178,6949,1:00
237,7104,1:00
250,7028,1:00
